STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
Guam,,"",Regional,Dec-17-2016,50,2016-17
Guam,,"",Widespread,Dec-24-2016,51,2016-17
Guam,,"",Regional,Dec-31-2016,52,2016-17
Guam,,"",Regional,Jan-07-2017,1,2016-17
Guam,,"",Regional,Jan-14-2017,2,2016-17
Guam,,"",Regional,Jan-21-2017,3,2016-17
Guam,,"",Regional,Jan-28-2017,4,2016-17
Guam,,"",Regional,Feb-04-2017,5,2016-17
Guam,,"",Regional,Feb-11-2017,6,2016-17
Guam,,"",Regional,Feb-18-2017,7,2016-17
Guam,,"",Regional,Feb-25-2017,8,2016-17
Guam,,"",Regional,Mar-04-2017,9,2016-17
Guam,,"",Regional,Mar-11-2017,10,2016-17
Guam,,"",Regional,Mar-18-2017,11,2016-17
Guam,,"",Regional,Mar-25-2017,12,2016-17
Guam,,"",Regional,Apr-01-2017,13,2016-17
Guam,,"",Regional,Apr-08-2017,14,2016-17
Guam,,"",Regional,Apr-15-2017,15,2016-17
Guam,,"",Regional,Apr-22-2017,16,2016-17
Guam,,"",Regional,Apr-29-2017,17,2016-17
Guam,,"",Regional,May-06-2017,18,2016-17
Guam,,"",Regional,May-13-2017,19,2016-17
Guam,,"",Regional,May-20-2017,20,2016-17
Guam,,"",Widespread,Oct-07-2017,40,2017-18
Guam,,"",Regional,Oct-14-2017,41,2017-18
Guam,,"",Regional,Oct-21-2017,42,2017-18
Guam,,"",Regional,Oct-28-2017,43,2017-18
Guam,,"",Regional,Nov-04-2017,44,2017-18
Guam,,"",Regional,Nov-11-2017,45,2017-18
Guam,,"",Regional,Nov-18-2017,46,2017-18
Guam,,"",Regional,Nov-25-2017,47,2017-18
Guam,,"",Regional,Jan-06-2018,1,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Oct-10-2015,40,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Oct-17-2015,41,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Oct-24-2015,42,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-31-2015,43,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-07-2015,44,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-14-2015,45,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-21-2015,46,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Nov-28-2015,47,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Dec-05-2015,48,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Dec-12-2015,49,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Dec-19-2015,50,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Dec-26-2015,51,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Jan-02-2016,52,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Jan-09-2016,1,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Jan-16-2016,2,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Jan-23-2016,3,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Jan-30-2016,4,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Feb-06-2016,5,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Feb-13-2016,6,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Feb-20-2016,7,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Feb-27-2016,8,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Mar-05-2016,9,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Mar-12-2016,10,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Mar-19-2016,11,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Mar-26-2016,12,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Apr-02-2016,13,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Apr-09-2016,14,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Apr-16-2016,15,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Apr-23-2016,16,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Apr-30-2016,17,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,May-07-2016,18,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,May-14-2016,19,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,May-21-2016,20,2015-16
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-08-2016,40,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-15-2016,41,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-22-2016,42,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-29-2016,43,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-05-2016,44,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-12-2016,45,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-19-2016,46,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Nov-26-2016,47,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Dec-03-2016,48,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Dec-10-2016,49,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Dec-17-2016,50,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Dec-24-2016,51,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Dec-31-2016,52,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Jan-07-2017,1,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Jan-14-2017,2,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Jan-21-2017,3,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Jan-28-2017,4,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Feb-04-2017,5,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Feb-11-2017,6,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Feb-18-2017,7,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Feb-25-2017,8,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Mar-04-2017,9,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Mar-11-2017,10,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Mar-18-2017,11,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Mar-25-2017,12,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Apr-01-2017,13,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Apr-08-2017,14,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Apr-15-2017,15,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Apr-22-2017,16,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Apr-29-2017,17,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,May-06-2017,18,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,May-13-2017,19,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,May-20-2017,20,2016-17
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-07-2017,40,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-14-2017,41,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Oct-21-2017,42,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Oct-28-2017,43,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-04-2017,44,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Nov-11-2017,45,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Sporadic,Nov-18-2017,46,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Nov-25-2017,47,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Dec-02-2017,48,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Dec-09-2017,49,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Local Activity,Dec-16-2017,50,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Dec-23-2017,51,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Dec-30-2017,52,2017-18
Hawaii,http://health.hawaii.gov/docd/flu-hawaii/surveillance/,"Hawaii's Influenza Surveillance Program",Regional,Jan-06-2018,1,2017-18
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",No Activity,Oct-10-2015,40,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",No Activity,Oct-17-2015,41,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",No Activity,Oct-24-2015,42,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",No Activity,Oct-31-2015,43,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Nov-07-2015,44,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Nov-14-2015,45,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Nov-21-2015,46,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Nov-28-2015,47,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Dec-05-2015,48,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Local Activity,Dec-12-2015,49,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Local Activity,Dec-19-2015,50,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Dec-26-2015,51,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Jan-02-2016,52,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Jan-09-2016,1,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Jan-16-2016,2,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,Jan-23-2016,3,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Local Activity,Jan-30-2016,4,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Local Activity,Feb-06-2016,5,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Feb-13-2016,6,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Feb-20-2016,7,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Widespread,Feb-27-2016,8,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Widespread,Mar-05-2016,9,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Widespread,Mar-12-2016,10,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Widespread,Mar-19-2016,11,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Widespread,Mar-26-2016,12,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Apr-02-2016,13,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Apr-09-2016,14,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Apr-16-2016,15,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Apr-23-2016,16,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Regional,Apr-30-2016,17,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Local Activity,May-07-2016,18,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,May-14-2016,19,2015-16
Idaho,http://healthandwelfare.idaho.gov/Health/DiseasesConditions/SeasonalInfluenzaFlu/tabid/327/Default.aspx,"Influenza",Sporadic,May-21-2016,20,2015-16
